OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6	KEGG_Description
K00196	48.0	37.0	32.0	32.0	12.0	28.0	102.0	82.0	50.0	52.0	63.0	94.0	48.0	30.0	75.0	44.0	44.0	50.0	carbon-monoxide dehydrogenase iron sulfur subunit
K00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CO-methylating acetyl-CoA synthase [EC:2.3.1.169]
K00190	61.0	50.0	46.0	42.0	33.0	70.0	174.0	95.0	113.0	52.0	118.0	192.0	98.0	60.0	191.0	98.0	50.0	72.0	carbon monoxide dehydrogenase / acetyl-CoA synthase subunit beta [EC:1.2.7.4 1.2.99.2 2.3.1.169]
K00193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	acetyl-CoA decarbonylase/synthase complex subunit beta [EC:2.3.1.-];carbon-monoxide dehydrogenase beta subunit [EC:1.2.99.2]
K00192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	acetyl-CoA decarbonylase/synthase complex subunit alpha [EC:1.2.99.2];carbon-monoxide dehydrogenase alpha subunit [EC:1.2.99.2]
K00198	228.0	250.0	218.0	257.0	299.0	206.0	415.0	280.0	261.0	281.0	314.0	368.0	294.0	348.0	322.0	244.0	272.0	279.0	carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.99.2]
K06405	109.0	142.0	97.0	160.0	56.0	105.0	282.0	159.0	170.0	175.0	139.0	297.0	63.0	36.0	87.0	80.0	50.0	91.0	stage V sporulation protein AC
K10109	1775.0	1995.0	1533.0	1800.0	1318.0	2152.0	1816.0	1640.0	1999.0	1774.0	1693.0	1827.0	2057.0	1900.0	1854.0	1788.0	1982.0	1821.0	maltose/maltodextrin transport system permease protein
K10108	1912.0	2516.0	1647.0	2261.0	1667.0	2266.0	1910.0	2001.0	2236.0	2045.0	1911.0	2004.0	2574.0	2187.0	2197.0	2075.0	2178.0	2073.0	maltose/maltodextrin transport system substrate-binding protein
K10107	3974.0	2707.0	4031.0	3959.0	5694.0	3850.0	3108.0	2804.0	3181.0	3474.0	3510.0	2816.0	3834.0	5290.0	3712.0	3832.0	4225.0	3756.0	capsular polysaccharide transport system permease protein
K01828	165.0	208.0	200.0	146.0	175.0	182.0	196.0	149.0	130.0	133.0	183.0	172.0	148.0	145.0	171.0	169.0	154.0	176.0	None
K01829	1957.0	1507.0	2534.0	2188.0	3133.0	2261.0	1413.0	1532.0	1849.0	1726.0	1541.0	1285.0	1908.0	2119.0	1722.0	1579.0	1817.0	1885.0	protein disulfide-isomerase [EC:5.3.4.1]
K01826	2451.0	2510.0	2894.0	3105.0	3513.0	3241.0	1977.0	2060.0	2272.0	2321.0	2374.0	2425.0	2380.0	2532.0	2244.0	2657.0	2733.0	2331.0	5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]
K01825	925.0	803.0	710.0	696.0	945.0	993.0	1258.0	1348.0	984.0	1464.0	1030.0	1363.0	906.0	754.0	1048.0	758.0	1004.0	1005.0	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
K01822	2503.0	2361.0	3579.0	2880.0	3568.0	2932.0	2322.0	2280.0	2426.0	2146.0	2727.0	2430.0	2990.0	3001.0	2871.0	2715.0	3166.0	2690.0	steroid delta-isomerase [EC:5.3.3.1]
K01823	3513.0	5233.0	4784.0	3997.0	3148.0	3845.0	4769.0	5065.0	4920.0	4151.0	4532.0	4635.0	5252.0	4733.0	5106.0	4710.0	5323.0	4897.0	isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]
K01820	537.0	570.0	730.0	640.0	663.0	622.0	755.0	1006.0	797.0	641.0	816.0	1014.0	705.0	718.0	720.0	695.0	812.0	597.0	None
K01821	14064.0	11267.0	14166.0	14980.0	18548.0	15226.0	11160.0	9721.0	11773.0	12303.0	12586.0	11151.0	13971.0	17516.0	13559.0	14288.0	15003.0	13473.0	4-oxalocrotonate tautomerase [EC:5.3.2.-]
K00999	428.0	722.0	752.0	525.0	457.0	551.0	384.0	632.0	442.0	388.0	540.0	448.0	436.0	464.0	550.0	581.0	566.0	482.0	CDP-diacylglycerol--inositol 3-phosphatidyltransferase [EC:2.7.8.11]
K00998	16043.0	13240.0	16604.0	16774.0	20462.0	17364.0	13475.0	12528.0	14804.0	14859.0	14858.0	13283.0	16325.0	19733.0	16373.0	16731.0	17498.0	16499.0	phosphatidylserine synthase [EC:2.7.8.8]
K00995	19662.0	23280.0	22695.0	21807.0	21302.0	21832.0	21552.0	21372.0	21292.0	19554.0	22057.0	21737.0	23613.0	23955.0	24174.0	23266.0	24717.0	22905.0	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K00997	10859.0	10142.0	11892.0	11634.0	13600.0	11897.0	10479.0	9856.0	10381.0	10037.0	10985.0	10513.0	11635.0	13482.0	11828.0	11782.0	12478.0	11296.0	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K00996	302.0	348.0	339.0	306.0	367.0	377.0	364.0	256.0	252.0	273.0	338.0	308.0	282.0	312.0	325.0	348.0	317.0	323.0	undecaprenyl-phosphate galactose phosphotransferase [EC:2.7.8.6]
K00991	9537.0	9285.0	10039.0	10046.0	11325.0	10040.0	9306.0	8822.0	9804.0	9190.0	9939.0	9559.0	11109.0	12371.0	11045.0	10798.0	11839.0	10323.0	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K00990	11524.0	10740.0	12780.0	12350.0	14351.0	12773.0	9884.0	9470.0	10420.0	10264.0	10998.0	9877.0	11524.0	13353.0	11852.0	12096.0	12598.0	12010.0	[protein-PII] uridylyltransferase [EC:2.7.7.59]
K00992	4810.0	3105.0	4752.0	4862.0	6966.0	4557.0	3000.0	2819.0	4270.0	4203.0	3856.0	2985.0	4739.0	6334.0	4203.0	4630.0	5093.0	4263.0	None
K11028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	vacuolating cytotoxin
K02622	9415.0	7245.0	10272.0	9892.0	12790.0	10239.0	7880.0	7169.0	8294.0	8413.0	8633.0	7715.0	8908.0	11206.0	9179.0	9375.0	9765.0	9482.0	topoisomerase IV subunit B [EC:5.99.1.-]
K02625	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MFS transporter, MHS family, dicarboxylic acid transporter PcaT
K03564	16174.0	16867.0	18674.0	17387.0	18983.0	18257.0	17685.0	17194.0	17503.0	16275.0	18178.0	17822.0	19632.0	20828.0	19864.0	18743.0	20754.0	18622.0	peroxiredoxin Q/BCP [EC:1.11.1.15]
K13489	748.0	505.0	589.0	956.0	1041.0	1143.0	547.0	447.0	627.0	638.0	515.0	681.0	780.0	936.0	595.0	595.0	662.0	596.0	chemotaxis-related protein WspD
K13488	746.0	499.0	586.0	956.0	1040.0	1140.0	526.0	432.0	614.0	631.0	508.0	657.0	771.0	929.0	584.0	588.0	657.0	591.0	chemotaxis-related protein WspB
K13483	4942.0	5419.0	6402.0	6364.0	5689.0	6132.0	5033.0	4435.0	4942.0	4635.0	5360.0	5097.0	5056.0	5176.0	5332.0	5673.0	5916.0	5474.0	xanthine dehydrogenase YagT iron-sulfur-binding subunit
K13482	7358.0	5352.0	7662.0	8055.0	10969.0	8316.0	4835.0	4892.0	6085.0	6179.0	6169.0	5083.0	7071.0	9113.0	6440.0	6754.0	7722.0	6580.0	xanthine dehydrogenase large subunit [EC:1.17.1.4]
K13481	7318.0	5316.0	7647.0	8040.0	10958.0	8286.0	4784.0	4853.0	6042.0	6149.0	6130.0	5016.0	7037.0	9082.0	6393.0	6730.0	7705.0	6546.0	xanthine dehydrogenase small subunit [EC:1.17.1.4]
K13480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	xanthine dehydrogenase iron-sulfur-binding subunit
K13487	480.0	341.0	407.0	532.0	737.0	637.0	432.0	356.0	299.0	428.0	347.0	350.0	421.0	435.0	412.0	397.0	379.0	418.0	methyl-accepting chemotaxis protein WspA
K13486	748.0	505.0	589.0	956.0	1041.0	1143.0	547.0	447.0	627.0	638.0	515.0	681.0	780.0	936.0	595.0	595.0	662.0	596.0	chemotaxis protein methyltransferase WspC
K14680	127.0	267.0	129.0	147.0	100.0	181.0	111.0	161.0	235.0	135.0	189.0	136.0	196.0	110.0	146.0	155.0	254.0	175.0	RNA ligase [EC:6.5.1.3]
K14681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1]
K14682	6469.0	4454.0	6041.0	6455.0	8763.0	6645.0	4656.0	4060.0	5417.0	5583.0	5367.0	4676.0	6237.0	8143.0	6085.0	6239.0	6625.0	6005.0	amino-acid N-acetyltransferase [EC:2.3.1.1]
K08358	49.0	41.0	42.0	36.0	35.0	65.0	50.0	29.0	41.0	45.0	49.0	53.0	54.0	41.0	44.0	61.0	40.0	51.0	tetrathionate reductase subunit B
K08357	40.0	28.0	37.0	25.0	31.0	57.0	28.0	26.0	30.0	48.0	35.0	26.0	44.0	25.0	22.0	49.0	29.0	32.0	tetrathionate reductase subunit A
K08356	126.0	111.0	123.0	139.0	139.0	179.0	75.0	85.0	112.0	120.0	131.0	132.0	86.0	148.0	124.0	217.0	166.0	100.0	arsenite oxidase large subunit [EC:1.20.98.1]
K08355	126.0	111.0	123.0	139.0	139.0	179.0	75.0	85.0	112.0	120.0	131.0	132.0	86.0	148.0	124.0	217.0	166.0	100.0	arsenite oxidase small subunit [EC:1.20.98.1]
K03469	13207.0	12658.0	15151.0	14326.0	16602.0	14726.0	13007.0	12592.0	13066.0	12622.0	13757.0	12950.0	14159.0	15850.0	14598.0	14456.0	15341.0	14336.0	ribonuclease HI [EC:3.1.26.4]
K03462	65.0	85.0	476.0	183.0	409.0	137.0	88.0	501.0	397.0	258.0	146.0	95.0	283.0	321.0	200.0	110.0	277.0	367.0	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]
K03464	1054.0	1692.0	1681.0	1540.0	1151.0	1224.0	1167.0	1428.0	1105.0	1133.0	1349.0	1414.0	1386.0	1018.0	1410.0	1402.0	1158.0	1444.0	muconolactone D-isomerase [EC:5.3.3.4]
K03465	1554.0	2526.0	2173.0	1851.0	1195.0	1534.0	2555.0	2594.0	2506.0	1946.0	2332.0	2651.0	2965.0	2533.0	2781.0	2593.0	3008.0	2408.0	thymidylate synthase (FAD) [EC:2.1.1.148]
K03466	24953.0	29065.0	29341.0	27983.0	28251.0	26123.0	22759.0	24416.0	26392.0	24270.0	25087.0	22871.0	29001.0	30349.0	28012.0	29001.0	31422.0	28130.0	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K01648	34.0	34.0	18.0	24.0	22.0	34.0	49.0	30.0	35.0	48.0	46.0	40.0	30.0	24.0	40.0	122.0	33.0	50.0	ATP citrate (pro-S)-lyase [EC:2.3.3.8]
K01649	19963.0	21162.0	22115.0	21633.0	22573.0	23002.0	20964.0	19919.0	20094.0	19153.0	21331.0	20873.0	22325.0	23441.0	22941.0	22355.0	23619.0	21874.0	2-isopropylmalate synthase [EC:2.3.3.13]
K01643	235.0	216.0	289.0	322.0	373.0	362.0	221.0	163.0	184.0	311.0	252.0	263.0	174.0	299.0	213.0	301.0	285.0	191.0	citrate lyase subunit alpha / citrate CoA-transferase [EC:4.1.3.6 2.8.3.10];citrate lyase subunit alpha [EC:4.1.3.6]
K01640	17729.0	16430.0	19652.0	19082.0	22809.0	18862.0	14834.0	14626.0	16323.0	16229.0	16603.0	14530.0	18490.0	21258.0	18008.0	18530.0	20043.0	18651.0	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K01641	1513.0	1772.0	1333.0	1210.0	961.0	1848.0	1476.0	1218.0	1389.0	1415.0	1348.0	1355.0	1425.0	1244.0	1500.0	1432.0	1715.0	1437.0	hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
K01646	112.0	94.0	96.0	110.0	97.0	149.0	82.0	53.0	80.0	126.0	96.0	122.0	61.0	130.0	100.0	195.0	127.0	64.0	citrate lyase subunit gamma [EC:4.1.3.6]
K01647	20523.0	23421.0	24428.0	22834.0	23102.0	23244.0	20770.0	20976.0	21790.0	19905.0	21937.0	20862.0	23417.0	24215.0	23550.0	23708.0	25154.0	23585.0	citrate synthase [EC:2.3.3.1]
K01644	37484.0	38384.0	44714.0	42179.0	47301.0	41889.0	32235.0	32073.0	33145.0	33300.0	35910.0	31943.0	38110.0	42408.0	38501.0	40795.0	42260.0	39476.0	citrate lyase subunit beta [EC:4.1.3.6];citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.6 4.1.3.34]
K02597	6190.0	4510.0	6165.0	5985.0	7950.0	5979.0	5033.0	3959.0	4848.0	5108.0	5191.0	4416.0	5656.0	7412.0	5756.0	5841.0	5937.0	5836.0	nitrogen fixation protein NifZ
K02626	266.0	389.0	218.0	247.0	145.0	307.0	412.0	366.0	408.0	324.0	400.0	417.0	362.0	236.0	359.0	298.0	390.0	364.0	arginine decarboxylase [EC:4.1.1.19]
K02595	2091.0	1827.0	2585.0	2315.0	2889.0	2368.0	1658.0	1216.0	1501.0	1542.0	1685.0	1484.0	1619.0	1851.0	1690.0	1712.0	1776.0	1806.0	nitrogen fixation protein NifW
K02594	1682.0	1442.0	2037.0	1786.0	2381.0	1839.0	1242.0	925.0	1224.0	1221.0	1383.0	1174.0	1365.0	1554.0	1286.0	1490.0	1434.0	1420.0	homocitrate synthase NifV
K02593	2081.0	1813.0	2573.0	2307.0	2880.0	2350.0	1652.0	1212.0	1493.0	1536.0	1679.0	1479.0	1608.0	1850.0	1691.0	1701.0	1769.0	1800.0	nitrogen fixation protein NifT
K02592	2174.0	1910.0	2651.0	2383.0	2922.0	2448.0	1847.0	1370.0	1618.0	1658.0	1904.0	1670.0	1716.0	1948.0	1818.0	1834.0	1885.0	1951.0	nitrogenase molybdenum-iron protein NifN
K02591	2927.0	2827.0	3615.0	3086.0	3615.0	3278.0	2946.0	2153.0	2327.0	2342.0	2673.0	2597.0	2422.0	2645.0	2632.0	2727.0	2455.0	2741.0	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]
K02590	44.0	42.0	29.0	30.0	28.0	43.0	84.0	42.0	53.0	56.0	68.0	79.0	54.0	36.0	56.0	141.0	40.0	59.0	nitrogen regulatory protein PII 2
K02598	179.0	366.0	255.0	266.0	137.0	204.0	263.0	226.0	139.0	217.0	192.0	244.0	229.0	213.0	223.0	275.0	508.0	182.0	nitrite transporter NirC
K02849	113.0	157.0	98.0	147.0	102.0	142.0	219.0	152.0	114.0	155.0	173.0	176.0	149.0	127.0	151.0	216.0	119.0	154.0	heptosyltransferase III [EC:2.4.-.-]
K14061	8.0	8.0	3.0	3.0	4.0	5.0	10.0	6.0	4.0	30.0	5.0	35.0	4.0	4.0	4.0	6.0	4.0	6.0	universal stress protein F
K14062	0.0	0.0	1.0	0.0	0.0	0.0	20.0	0.0	0.0	52.0	0.0	50.0	0.0	0.0	0.0	0.0	1.0	3.0	outer membrane protein N
K14063	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	26.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	AraC family transcriptional regulator, positive regulator of tynA and feaB
K14064	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	26.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	universal stress protein C
K14065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	universal stress protein D
K14067	2967.0	1680.0	2569.0	2875.0	4354.0	2635.0	1935.0	1811.0	2468.0	2686.0	2526.0	1892.0	3099.0	4534.0	2743.0	2965.0	3368.0	2687.0	malate-CoA ligase subunit beta [EC:6.2.1.9]
K02841	5694.0	3768.0	5226.0	5612.0	7557.0	5632.0	4166.0	3574.0	4680.0	4967.0	4648.0	4150.0	5510.0	7389.0	5284.0	5506.0	5732.0	5223.0	heptosyltransferase I [EC:2.4.-.-]
K02840	1.0	0.0	0.0	1.0	0.0	2.0	42.0	2.0	0.0	2.0	19.0	2.0	0.0	1.0	1.0	5.0	0.0	1.0	UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-]
K02843	6354.0	4717.0	6140.0	6148.0	8316.0	6196.0	5571.0	4682.0	5644.0	5938.0	5916.0	5513.0	6382.0	8006.0	6612.0	6578.0	6464.0	6112.0	heptosyltransferase II [EC:2.4.-.-]
K02844	274.0	290.0	277.0	228.0	296.0	347.0	475.0	516.0	330.0	416.0	399.0	594.0	274.0	306.0	420.0	500.0	374.0	290.0	UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
K02847	0.0	0.0	1.0	1.0	0.0	0.0	40.0	0.0	0.0	27.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	2.0	O-antigen ligase [EC:6.-.-.-]
K02846	0.0	0.0	1.0	1.0	0.0	0.0	41.0	0.0	0.0	26.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	N-methyl-L-tryptophan oxidase [EC:1.5.3.-]
K02102	1.0	3.0	1.0	1.0	0.0	5.0	1.0	3.0	2.0	3.0	1.0	7.0	3.0	1.0	2.0	0.0	0.0	1.0	arabinose operon protein AraM
K09758	371.0	303.0	336.0	411.0	550.0	463.0	367.0	295.0	251.0	318.0	316.0	237.0	379.0	368.0	343.0	351.0	296.0	369.0	aspartate 4-decarboxylase [EC:4.1.1.12]
K06039	563.0	715.0	818.0	644.0	555.0	728.0	551.0	717.0	559.0	535.0	706.0	723.0	531.0	522.0	709.0	830.0	601.0	563.0	uncharacterized protein involved in oxidation of intracellular sulfur
K06034	1.0	6.0	3.0	1.0	1.0	6.0	3.0	4.0	2.0	3.0	4.0	2.0	5.0	4.0	2.0	2.0	0.0	2.0	sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]
K06036	141.0	285.0	137.0	155.0	103.0	194.0	122.0	181.0	253.0	149.0	196.0	150.0	210.0	116.0	154.0	181.0	267.0	188.0	None
K06037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None
K06032	1.0	3.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	6.0	3.0	0.0	2.0	3.0	2.0	3.0	None
K01581	5976.0	5158.0	7056.0	6509.0	8617.0	6361.0	4995.0	4827.0	4758.0	5374.0	5699.0	4806.0	5981.0	7364.0	5889.0	6371.0	6832.0	6160.0	ornithine decarboxylase [EC:4.1.1.17]
K02702	22.0	55.0	98.0	20.0	86.0	96.0	628.0	426.0	388.0	190.0	552.0	738.0	730.0	711.0	550.0	365.0	809.0	196.0	photosystem I 4.8kDa protein
K02659	6856.0	4830.0	6598.0	6948.0	9369.0	7341.0	6110.0	5261.0	6496.0	6192.0	7070.0	6431.0	7958.0	9938.0	7527.0	7475.0	8732.0	6942.0	twitching motility protein PilI
K13490	780.0	532.0	601.0	964.0	1047.0	1153.0	567.0	441.0	635.0	594.0	525.0	641.0	795.0	957.0	626.0	623.0	647.0	612.0	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
K13491	748.0	505.0	589.0	956.0	1041.0	1143.0	547.0	447.0	627.0	638.0	515.0	681.0	780.0	936.0	595.0	595.0	662.0	596.0	two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61]
K03644	12963.0	12915.0	14924.0	13976.0	15933.0	14378.0	13397.0	12931.0	13375.0	12631.0	14112.0	13535.0	15022.0	16718.0	15141.0	14848.0	16333.0	14473.0	lipoic acid synthetase [EC:2.8.1.8]
K03645	4.0	9.0	13.0	7.0	13.0	14.0	74.0	26.0	37.0	53.0	51.0	98.0	43.0	29.0	65.0	34.0	26.0	25.0	negative modulator of initiation of replication
K03646	7465.0	5411.0	7556.0	7718.0	10183.0	7974.0	5600.0	5279.0	6568.0	6594.0	6594.0	5699.0	7296.0	9362.0	7264.0	7546.0	7910.0	7487.0	colicin import membrane protein
K03647	371.0	379.0	415.0	390.0	230.0	277.0	420.0	405.0	285.0	387.0	368.0	416.0	400.0	310.0	424.0	367.0	353.0	368.0	protein involved in ribonucleotide reduction
K03640	11052.0	8822.0	11109.0	11186.0	14008.0	12412.0	9472.0	7919.0	9151.0	9560.0	10097.0	9184.0	10101.0	12333.0	10821.0	11031.0	11137.0	10771.0	peptidoglycan-associated lipoprotein
K03641	10053.0	8097.0	10376.0	10376.0	13148.0	11143.0	8571.0	7478.0	8521.0	8804.0	9201.0	8363.0	9492.0	11633.0	9937.0	9977.0	10266.0	9981.0	TolB protein
K03642	16201.0	12830.0	17726.0	16761.0	22243.0	17461.0	13921.0	12633.0	14193.0	14571.0	15326.0	13457.0	16122.0	20052.0	16167.0	16191.0	17574.0	16270.0	rare lipoprotein A
K03643	8853.0	6738.0	9393.0	9328.0	12137.0	9781.0	6893.0	6081.0	7139.0	7435.0	7881.0	6793.0	8059.0	10331.0	8290.0	8661.0	9072.0	8585.0	LPS-assembly lipoprotein
K03648	11192.0	10798.0	12613.0	12301.0	13664.0	12057.0	9849.0	10050.0	11387.0	10822.0	10896.0	9965.0	12026.0	13732.0	12037.0	12310.0	12850.0	12125.0	uracil-DNA glycosylase [EC:3.2.2.-];uracil-DNA glycosylase [EC:3.2.2.27]
K03649	1944.0	3096.0	2545.0	2354.0	1690.0	2105.0	1971.0	2428.0	2397.0	2004.0	2232.0	2120.0	2480.0	2116.0	2390.0	2612.0	2803.0	2266.0	TDG/mug DNA glycosylase family protein [EC:3.2.2.-]
K06694	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26S proteasome non-ATPase regulatory subunit 10
K11814	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	multidrug resistance protein EbrA
K12428	691.0	1534.0	1139.0	1093.0	727.0	727.0	618.0	699.0	501.0	680.0	738.0	606.0	1125.0	918.0	906.0	1098.0	1777.0	894.0	fatty acid CoA ligase FadD32
K12429	1235.0	2079.0	1685.0	1450.0	931.0	1204.0	1254.0	1438.0	1733.0	1279.0	1351.0	1249.0	1765.0	1319.0	1602.0	1719.0	1848.0	1635.0	fatty acid CoA ligase FadD36
K12422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	long chain fatty acid CoA ligase FadD10 [EC:6.2.1.-]
K12423	72.0	94.0	86.0	54.0	26.0	32.0	64.0	68.0	54.0	50.0	44.0	56.0	56.0	38.0	104.0	52.0	50.0	52.0	fatty acid CoA ligase FadD21
K12420	166.0	324.0	182.0	155.0	106.0	208.0	142.0	201.0	303.0	168.0	205.0	179.0	226.0	122.0	175.0	188.0	289.0	210.0	ketoreductase [EC:1.1.1.-];ketoacyl reductase [EC:1.3.1.-]
K12421	123.0	172.0	171.0	95.0	49.0	60.0	115.0	135.0	102.0	97.0	78.0	110.0	134.0	70.0	210.0	101.0	77.0	128.0	fatty acid CoA ligase FadD9
K12426	58.0	75.0	76.0	45.0	18.0	22.0	52.0	50.0	46.0	38.0	30.0	48.0	46.0	24.0	85.0	39.0	32.0	36.0	long chain fatty acid CoA FadD26
K12427	28.0	50.0	39.0	35.0	16.0	15.0	34.0	34.0	32.0	24.0	21.0	35.0	38.0	18.0	76.0	22.0	18.0	30.0	fatty acid CoA ligase FadD28
K12424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	fatty acid CoA ligase FadD22
K12425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	fatty acid CoA ligase FadD23
K07349	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	27.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	2.0	minor fimbrial subunit
K07348	0.0	0.0	1.0	0.0	0.0	0.0	20.0	0.0	0.0	52.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	3.0	minor fimbrial subunit
K05380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	phycoerythrin-associated linker protein
K07345	689.0	521.0	663.0	839.0	1044.0	861.0	701.0	523.0	501.0	726.0	646.0	855.0	607.0	687.0	576.0	686.0	665.0	755.0	major type 1 subunit fimbrin (pilin)
K07344	2948.0	2878.0	4209.0	3725.0	4723.0	4313.0	2635.0	2530.0	2298.0	2405.0	3046.0	2557.0	2607.0	3156.0	2635.0	2845.0	3233.0	2995.0	type IV secretion system protein TrbL
K07347	1758.0	1466.0	1680.0	1956.0	2425.0	2305.0	1829.0	1377.0	1312.0	1738.0	1662.0	1851.0	1500.0	1583.0	1679.0	1739.0	1666.0	1853.0	outer membrane usher protein
K07346	1529.0	1236.0	1396.0	1759.0	2234.0	2040.0	1404.0	1149.0	1129.0	1373.0	1437.0	1438.0	1344.0	1419.0	1508.0	1526.0	1503.0	1626.0	fimbrial chaperone protein
K07341	2836.0	3479.0	3411.0	3474.0	2853.0	3388.0	2955.0	3105.0	2974.0	2681.0	3182.0	3105.0	3195.0	2980.0	3282.0	3376.0	2976.0	3229.0	death on curing protein
K07340	2703.0	2567.0	3455.0	2924.0	3423.0	3313.0	2914.0	2514.0	2265.0	2346.0	3011.0	2751.0	2325.0	2765.0	3031.0	2998.0	2932.0	3247.0	hypothetical protein
K07343	6282.0	4467.0	6185.0	6666.0	8978.0	6765.0	4380.0	3751.0	4981.0	5278.0	5141.0	4430.0	5845.0	7806.0	5495.0	5946.0	6389.0	5431.0	DNA transformation protein and related proteins
K07342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	protein transport protein SEC61 subunit gamma and related proteins
K06968	502.0	526.0	565.0	641.0	755.0	676.0	570.0	689.0	618.0	696.0	782.0	750.0	565.0	716.0	655.0	696.0	783.0	681.0	ribosomal RNA large subunit methyltransferase M [EC:2.1.1.-]
K06969	10964.0	9147.0	10647.0	10904.0	13532.0	11959.0	10951.0	9686.0	10555.0	10837.0	11218.0	11161.0	11459.0	13491.0	12126.0	11599.0	12009.0	11208.0	putative SAM-dependent methyltransferase;ribosomal RNA large subunit methyltransferase I [EC:2.1.1.-]
K06962	217.0	394.0	290.0	270.0	276.0	325.0	1185.0	1049.0	820.0	537.0	996.0	1375.0	1073.0	946.0	907.0	790.0	1033.0	497.0	None
K06963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	;tRNA acetyltransferase TAN1
